method,classifier,fold,auc,balanced_accuracy,f1,sensitivity,specificity
fusion_early,logreg_l2,0,0.6018099547511313,0.5814479638009049,0.5806451612903226,0.6923076923076923,0.47058823529411764
fusion_early,logreg_l2,1,0.6877828054298644,0.660633484162896,0.6153846153846154,0.6153846153846154,0.7058823529411765
fusion_early,logreg_l2,2,0.665158371040724,0.583710407239819,0.4999999999999999,0.46153846153846156,0.7058823529411765
fusion_early,logreg_l2,3,0.7239819004524887,0.7081447963800905,0.6896551724137931,0.7692307692307693,0.6470588235294118
fusion_early,logreg_l2,4,0.7782805429864253,0.583710407239819,0.4999999999999999,0.46153846153846156,0.7058823529411765
fusion_early,logreg_l1,0,0.5656108597285068,0.5633484162895928,0.5185185185185186,0.5384615384615384,0.5882352941176471
fusion_early,logreg_l1,1,0.6244343891402715,0.6312217194570136,0.5925925925925927,0.6153846153846154,0.6470588235294118
fusion_early,logreg_l1,2,0.6199095022624435,0.5746606334841629,0.4545454545454546,0.38461538461538464,0.7647058823529411
fusion_early,logreg_l1,3,0.7239819004524887,0.6493212669683258,0.6451612903225806,0.7692307692307693,0.5294117647058824
fusion_early,logreg_l1,4,0.6289592760180995,0.6018099547511313,0.5714285714285715,0.6153846153846154,0.5882352941176471
fusion_early,svm_linear,0,0.6289592760180995,0.583710407239819,0.4999999999999999,0.46153846153846156,0.7058823529411765
fusion_early,svm_linear,1,0.6877828054298643,0.6515837104072397,0.5833333333333334,0.5384615384615384,0.7647058823529411
fusion_early,svm_linear,2,0.6742081447963801,0.5271493212669683,0.3157894736842105,0.23076923076923078,0.8235294117647058
fusion_early,svm_linear,3,0.7828054298642535,0.6244343891402715,0.4444444444444444,0.3076923076923077,0.9411764705882353
fusion_early,svm_linear,4,0.8416289592760181,0.6923076923076923,0.5555555555555556,0.38461538461538464,1.0
fusion_early,pca_logreg,0,0.5701357466063348,0.5520361990950227,0.5625,0.6923076923076923,0.4117647058823529
fusion_early,pca_logreg,1,0.6742081447963801,0.6515837104072397,0.5833333333333334,0.5384615384615384,0.7647058823529411
fusion_early,pca_logreg,2,0.6742081447963801,0.5746606334841629,0.4545454545454546,0.38461538461538464,0.7647058823529411
fusion_early,pca_logreg,3,0.7239819004524887,0.7081447963800905,0.6896551724137931,0.7692307692307693,0.6470588235294118
fusion_early,pca_logreg,4,0.6515837104072398,0.5361990950226244,0.380952380952381,0.3076923076923077,0.7647058823529411
