dataset,comparison,auc_new,auc_baseline,auc_diff,z,p_value,ci95_diff_low,ci95_diff_high,n_subjects,method_name,label,p_holm,family
bonn,Fusao early (BrainIAC+radiomics concat) (svm_linear) vs radiomics (logreg) [baseline],0.8726643598615917,0.790726643598616,0.08193771626297575,2.6138645630217785,0.008952451688093443,0.020496918546290696,0.14337851397966078,170,fusion_early,Fusao early (BrainIAC+radiomics concat),0.04476225844046722,primary
bonn,Fusao late (stacking BrainIAC+radiomics) (meta_logreg) vs radiomics (logreg) [baseline],0.8170242214532872,0.790726643598616,0.02629757785467124,0.8675448089908108,0.3856435714014004,-0.03311520643149649,0.08571036214083896,170,fusion_late,Fusao late (stacking BrainIAC+radiomics),1.0,primary
bonn,"Volume hipocampal (SynthSeg, 3A) (random_forest) vs radiomics (logreg) [baseline]",0.5580622837370242,0.790726643598616,-0.23266435986159184,-4.776793294696123,1.7811269532597152e-06,-0.3281305266381741,-0.13719819308500958,170,hippocampus,"Volume hipocampal (SynthSeg, 3A)",1.0686761719558291e-05,primary
bonn,"BrainIAC no ROI do hipocampo (3B, exploratorio/OOD) (xgboost) vs radiomics (logreg) [baseline]",0.740484429065744,0.790726643598616,-0.05024221453287203,-1.2313938345417648,0.21817560179819084,-0.13021235708362983,0.029727928017885763,170,brainiac_hippo,"BrainIAC no ROI do hipocampo (3B, exploratorio/OOD)",,exploratory
bonn,Radiomics + selecao SHAP (shap_logreg) vs radiomics (logreg) [baseline],0.796955017301038,0.790726643598616,0.006228373702422019,0.5672898456986757,0.570517274785947,-0.015290806570780701,0.02774755397562474,170,shap_radiomics,Radiomics + selecao SHAP,1.0,primary
bonn,Fusao + selecao SHAP (shap_logreg) vs radiomics (logreg) [baseline],0.8373702422145328,0.790726643598616,0.046643598615916826,1.540552121636857,0.12342582817928927,-0.012699705647012283,0.10598690287884593,170,shap_fusion,Fusao + selecao SHAP,0.49370331271715706,primary
bonn,BrainIAC 768d + selecao SHAP (shap_logreg) vs radiomics (logreg) [baseline],0.7767474048442906,0.790726643598616,-0.013979238754325385,-0.3211325571417685,0.7481099388360222,-0.09930010501075401,0.07134162750210324,170,shap_brainiac,BrainIAC 768d + selecao SHAP,1.0,primary
