dataset,comparison,auc_new,auc_baseline,auc_diff,z,p_value,ci95_diff_low,ci95_diff_high,n_subjects,method_name,label,p_holm,family
oasis2,Fusao early (BrainIAC+radiomics concat) (svm_linear) vs brainiac (logreg) [baseline],0.6906787330316742,0.6888687782805429,0.0018099547511312153,0.06659955034335542,0.946900503726648,-0.051456340500532056,0.05507625000279449,150,fusion_early,Fusao early (BrainIAC+radiomics concat),1.0,primary
oasis2,Fusao late (stacking BrainIAC+radiomics) (mean) vs brainiac (logreg) [baseline],0.7047963800904977,0.6888687782805429,0.015927601809954783,1.1085418340405924,0.2676278825617573,-0.012233806798074558,0.044089010417984124,150,fusion_late,Fusao late (stacking BrainIAC+radiomics),0.8028836476852719,primary
oasis2,"Volume hipocampal (SynthSeg, 3A) (logreg) vs brainiac (logreg) [baseline]",0.7225339366515837,0.6888687782805429,0.03366515837104078,0.6528340452065706,0.5138632726231491,-0.06740755818184867,0.13473787492393025,150,hippocampus,"Volume hipocampal (SynthSeg, 3A)",1.0,primary
oasis2,"BrainIAC no ROI do hipocampo (3B, exploratorio/OOD) (logreg) vs brainiac (logreg) [baseline]",0.567420814479638,0.6888687782805429,-0.12144796380090495,-1.8899866531335079,0.058759745142371145,-0.24739488975147608,0.004498962149666191,150,brainiac_hippo,"BrainIAC no ROI do hipocampo (3B, exploratorio/OOD)",,exploratory
oasis2,Radiomics + selecao SHAP (shap_logreg) vs brainiac (logreg) [baseline],0.6018099547511313,0.6888687782805429,-0.08705882352941163,-1.5246477110746428,0.12734699032785368,-0.1989766737174889,0.024859026658665642,150,shap_radiomics,Radiomics + selecao SHAP,0.6367349516392684,primary
oasis2,Fusao + selecao SHAP (shap_logreg) vs brainiac (logreg) [baseline],0.6260633484162896,0.6888687782805429,-0.0628054298642533,-1.6603308051491483,0.0968479218263325,-0.13694646377880412,0.011335604050297515,150,shap_fusion,Fusao + selecao SHAP,0.581087530957995,primary
oasis2,BrainIAC 768d + selecao SHAP (shap_logreg) vs brainiac (logreg) [baseline],0.6421719457013575,0.6888687782805429,-0.04669683257918544,-1.5078387758469451,0.13159579528384913,-0.10739681809573638,0.014003152937365496,150,shap_brainiac,BrainIAC 768d + selecao SHAP,0.6367349516392684,primary
