method,classifier,fold,auc,balanced_accuracy,f1,sensitivity,specificity
shap_brainiac,shap_logreg,0,0.7981481481481482,0.7138888888888889,0.6666666666666667,0.65,0.7777777777777778
shap_brainiac,shap_logreg,1,0.7148148148148148,0.6333333333333333,0.5853658536585366,0.6,0.6666666666666666
shap_brainiac,shap_logreg,2,0.7351851851851852,0.6703703703703703,0.6153846153846154,0.6,0.7407407407407407
shap_brainiac,shap_logreg,3,0.7722222222222223,0.7203703703703703,0.6829268292682926,0.7,0.7407407407407407
shap_brainiac,shap_logreg,4,0.7648148148148148,0.6509259259259259,0.5454545454545455,0.45,0.8518518518518519
